"zip","med_inc","pop","party"
"03446",54213,6285,"Democratic"
"03447",49783,2422,"Democratic"
"03448",45417,811,"Democratic"
"03449",78702,1654,"Democratic"
"03450",53947,961,"Democratic"
"03451",45406,4077,"Democratic"
"03452",64500,5457,"Democratic"
"03455",62540,2086,"Democratic"
"03456",67841,742,"Democratic"
"03457",66500,852,"Democratic"
"03458",66406,6643,"Democratic"
"03461",61875,6014,"Democratic"
"03462",86089,1562,"Democratic"
"03464",65833,1109,"Democratic"
"03465",49180,2156,"Democratic"
"03466",81827,1332,"Democratic"
"03467",75234,1842,"Democratic"
"03470",44091,5033,"Democratic"
"03561",49214,5939,"Democratic"
"03570",37856,10051,"Democratic"
"03574",49455,2526,"Democratic"
"03575",14821,124,"Democratic"
"03576",42100,3238,"Democratic"
"03579",31625,103,"Bipartisan"
"03580",69688,1369,"Democratic"
"03581",47861,3230,"Democratic"
"03582",36722,2577,"Democratic"
"03583",50000,1107,"Democratic"
"03584",39219,3774,"Democratic"
"03585",48162,2519,"Democratic"
"03586",78370,547,"Democratic"
"03588",54950,1641,"Democratic"
"03590",28393,1052,"Democratic"
"03592",35478,1145,"Democratic"
"03593",70694,313,"Democratic"
"03595",54375,639,"Democratic"
"03597",29167,521,"Democratic"
"03598",46309,3285,"Democratic"
"03601",53750,477,"Democratic"
"03602",64145,2654,"Democratic"
"03603",45239,5412,"Democratic"
"03604",34231,69,"Democratic"
"03605",58942,1160,"Democratic"
"03607",41667,322,"Democratic"
"03608",52976,2811,"Democratic"
"03609",54306,854,"Democratic"
"03740",48409,911,"Democratic"
"03741",62642,4208,"Democratic"
"03743",42613,14103,"Democratic"
"03745",71875,1424,"Democratic"
"03746",74167,216,"Democratic"
"03748",79974,4762,"Democratic"
"03750",111758,870,"Democratic"
"03751",96250,583,"Democratic"
"03752",51563,810,"Democratic"
"03753",96638,2971,"Democratic"
"03754",NA,86,"Democratic"
"03755",91610,10538,"Democratic"
"03765",51250,503,"Democratic"
"03766",53112,8958,"Democratic"
"03768",107692,1716,"Democratic"
"03770",91250,524,"Democratic"
"03771",58173,754,"Democratic"
"03773",53955,7841,"Democratic"
"03774",49335,1966,"Democratic"
"03777",73984,1237,"Democratic"
"03779",75833,790,"Democratic"
"03780",55208,410,"Democratic"
"03781",105272,1840,"Democratic"
"03782",73971,2945,"Democratic"
"03784",50643,4086,"Democratic"
"03785",39033,2400,"Democratic"
"03801",65355,21532,"Republican"
"03809",63202,3716,"Republican"
"03810",63462,1538,"Republican"
"03811",95536,6753,"Bipartisan"
"03812",35278,824,"Republican"
"03813",51712,3250,"Republican"
"03814",46000,2329,"Republican"
"03816",60670,1368,"Republican"
"03817",41336,574,"Republican"
"03818",42033,3807,"Republican"
"03819",85208,4377,"Republican"
"03820",57401,30039,"Republican"
"03823",89444,1719,"Republican"
"03824",71250,14638,"Republican"
"03825",81536,8512,"Republican"
"03826",86652,2470,"Republican"
"03827",89333,3150,"Republican"
"03830",40643,1610,"Republican"
"03832",60000,395,"Republican"
"03833",81413,20955,"Republican"
"03835",51382,6786,"Republican"
"03836",48036,1489,"Republican"
"03837",61150,1519,"Republican"
"03838",54926,1031,"Republican"
"03839",55938,3735,"Republican"
"03840",83288,3566,"Republican"
"03841",93566,6334,"Republican"
"03842",67251,15345,"Republican"
"03844",114000,2238,"Republican"
"03845",49676,991,"Republican"
"03846",73182,799,"Republican"
"03847",80524,294,"Republican"
"03848",65579,6020,"Republican"
"03849",53523,1585,"Republican"
"03850",69519,372,"Republican"
"03851",61947,4040,"Republican"
"03852",39583,558,"Republican"
"03853",64583,602,"Republican"
"03854",103269,968,"Republican"
"03855",78472,2638,"Republican"
"03856",113125,1680,"Republican"
"03857",57625,9006,"Republican"
"03858",78819,4603,"Republican"
"03860",42967,4056,"Republican"
"03861",93527,4330,"Republican"
"03862",78596,4278,"Republican"
"03864",47700,1696,"Republican"
"03865",75224,7609,"Bipartisan"
"03867",46704,20758,"Republican"
"03868",53598,5323,"Republican"
"03869",62798,2469,"Republican"
"03870",95000,5162,"Republican"
"03871",NA,136,"Republican"
"03872",48900,3809,"Republican"
"03873",79623,5711,"Republican"
"03874",54167,8776,"Republican"
"03875",56744,833,"Republican"
"03878",53241,11824,"Republican"
"03882",45156,1465,"Republican"
"03883",128281,178,"Republican"
"03884",93629,3964,"Republican"
"03885",108713,7261,"Republican"
"03886",39643,2112,"Republican"
"03887",48214,2154,"Republican"
"03890",16278,327,"Republican"
"03894",65903,6314,"Republican"
"03901",63264,7246,"Democratic"
"03902",76625,2211,"Democratic"
"03903",78156,6211,"Democratic"
"03904",63378,7703,"Democratic"
"03905",54559,1780,"Democratic"
"03906",68776,4647,"Democratic"
"03907",57457,894,"Democratic"
"03908",79172,7233,"Democratic"
"03909",67016,9738,"Democratic"
"03910",48667,328,"Democratic"
"03911",9338,250,"Democratic"
"04001",57222,2429,"Democratic"
"04002",61662,7351,"Democratic"
"04003",46467,330,"Democratic"
"04005",46125,23146,"Democratic"
"04006",68036,96,"Democratic"
"04008",70042,2723,"Democratic"
"04009",41607,5151,"Democratic"
"04010",45592,1597,"Republican"
"04011",54758,20278,"Democratic"
"04015",46888,3808,"Democratic"
"04017",60179,341,"Democratic"
"04019",NA,71,"Democratic"
"04020",43864,1403,"Democratic"
"04021",91622,5820,"Democratic"
"04022",47500,1148,"Republican"
"04024",61250,608,"Democratic"
"04027",56731,6031,"Democratic"
"04029",46349,1725,"Democratic"
"04030",46806,2208,"Democratic"
"04032",67382,7879,"Democratic"
"04037",43110,3834,"Republican"
"04038",75833,16381,"Democratic"
"04039",66693,7422,"Democratic"
"04040",53819,3111,"Bipartisan"
"04041",48011,1613,"Republican"
"04042",67719,4281,"Democratic"
"04043",75357,10810,"Democratic"
"04046",68042,7496,"Democratic"
"04047",42292,1892,"Democratic"
"04048",59038,2946,"Democratic"
"04049",57567,3659,"Democratic"
"04050",46250,230,"Democratic"
"04051",61964,1153,"Republican"
"04055",57831,3793,"Democratic"
"04056",33250,257,"Democratic"
"04057",NA,56,"Democratic"
"04061",72548,3369,"Democratic"
"04062",62984,17020,"Democratic"
"04063",40563,412,"Democratic"
"04064",46089,8212,"Democratic"
"04066",88125,539,"Democratic"
"04068",46250,1505,"Republican"
"04069",62000,1465,"Democratic"
"04071",64797,4801,"Democratic"
"04072",55524,18482,"Democratic"
"04073",44639,16189,"Democratic"
"04074",77034,18760,"Democratic"
"04076",56969,2683,"Democratic"
"04079",71615,3871,"Democratic"
"04083",47933,4525,"Democratic"
"04084",63657,8088,"Democratic"
"04085",60938,1786,"Democratic"
"04086",61607,8787,"Democratic"
"04087",62763,2116,"Democratic"
"04088",42904,1516,"Republican"
"04090",60460,9589,"Democratic"
"04091",54792,911,"Democratic"
"04092",44465,17515,"Democratic"
"04093",58519,8034,"Democratic"
"04095",39345,1274,"Democratic"
"04096",74310,8349,"Democratic"
"04097",77813,3574,"Democratic"
"04101",31334,17227,"Democratic"
"04102",46376,17335,"Democratic"
"04103",54239,30606,"Democratic"
"04105",95567,11158,"Democratic"
"04106",52858,25175,"Democratic"
"04107",98629,8980,"Democratic"
"04108",44091,862,"Democratic"
"04109",71250,93,"Democratic"
"04110",110288,1391,"Democratic"
"04210",45449,23045,"Republican"
"04216",35341,640,"Republican"
"04217",48828,3312,"Republican"
"04219",39608,1472,"Republican"
"04220",43594,3077,"Republican"
"04221",42895,1098,"Republican"
"04222",66681,3848,"Republican"
"04224",44575,3040,"Republican"
"04226",35313,190,"Republican"
"04227",61250,79,"Republican"
"04228",NA,6,"Republican"
"04231",46750,236,"Republican"
"04234",14459,168,"Republican"
"04236",67572,4350,"Republican"
"04237",31250,238,"Republican"
"04238",50350,1416,"Republican"
"04239",49849,4851,"Republican"
"04240",36035,36592,"Republican"
"04250",43480,4228,"Republican"
"04252",46382,4799,"Republican"
"04253",44938,2095,"Republican"
"04254",38697,3181,"Republican"
"04255",55000,802,"Republican"
"04256",47571,3064,"Republican"
"04257",26477,2681,"Republican"
"04258",60192,2617,"Republican"
"04259",61360,3264,"Bipartisan"
"04260",58938,5542,"Democratic"
"04261",43750,444,"Republican"
"04263",54940,2326,"Republican"
"04265",75089,918,"Republican"
"04267",23594,37,"Republican"
"04268",38629,5023,"Republican"
"04270",40481,5880,"Republican"
"04271",NA,67,"Republican"
"04274",63770,5343,"Republican"
"04275",55313,514,"Republican"
"04276",31188,5841,"Republican"
"04280",52317,6474,"Republican"
"04281",31812,5116,"Republican"
"04282",57764,5734,"Republican"
"04284",59265,1138,"Republican"
"04285",45000,433,"Republican"
"04286",80625,47,"Republican"
"04287",61992,3224,"Democratic"
"04289",46375,1815,"Republican"
"04290",46985,1541,"Republican"
"04292",40469,948,"Republican"
"04294",38706,3995,"Republican"
"04330",40786,26086,"Bipartisan"
"04342",49306,1672,"Democratic"
"04343",NA,25,"Democratic"
"04344",46029,2951,"Democratic"
"04345",50886,11646,"Bipartisan"
"04346",44429,1772,"Republican"
"04347",52025,2355,"Democratic"
"04348",50580,2976,"Democratic"
"04349",53947,1158,"Republican"
"04350",57596,3577,"Republican"
"04351",66776,2571,"Democratic"
"04352",52625,1632,"Republican"
"04353",63750,2300,"Democratic"
"04354",53125,1535,"Republican"
"04355",71875,2600,"Democratic"
"04357",59961,3399,"Democratic"
"04358",44986,4276,"Democratic"
"04359",34591,388,"Republican"
"04360",42222,560,"Republican"
"04363",49028,2575,"Democratic"
"04364",61650,6025,"Democratic"
"04401",40388,44899,"Republican"
"04406",36121,819,"Republican"
"04408",60000,176,"Republican"
"04410",40326,1290,"Republican"
"04411",43702,1492,"Republican"
"04412",48979,9482,"Republican"
"04413",44625,196,"Republican"
"04414",33839,1248,"Republican"
"04415",37353,276,"Republican"
"04416",46731,5468,"Republican"
"04417",40750,370,"Republican"
"04418",37955,1771,"Republican"
"04419",54972,2794,"Republican"
"04421",41563,1366,"Republican"
"04422",51538,1409,"Republican"
"04424",38098,823,"Republican"
"04426",43779,4720,"Republican"
"04427",41705,2858,"Republican"
"04428",47679,3146,"Republican"
"04429",63523,4717,"Republican"
"04430",34671,1728,"Republican"
"04431",40804,81,"Republican"
"04434",50777,1246,"Republican"
"04435",45395,1092,"Republican"
"04438",38177,1124,"Republican"
"04441",40323,1840,"Republican"
"04442",36319,93,"Republican"
"04443",34131,2537,"Republican"
"04444",73524,8824,"Republican"
"04448",42958,1431,"Republican"
"04449",47250,1489,"Republican"
"04450",40172,1368,"Republican"
"04451",29688,259,"Republican"
"04453",46429,779,"Republican"
"04454",23125,69,"Republican"
"04455",54167,923,"Republican"
"04456",52582,2851,"Republican"
"04457",31875,5948,"Republican"
"04459",27443,773,"Republican"
"04460",47143,1419,"Republican"
"04461",48569,3070,"Republican"
"04462",37450,4835,"Republican"
"04463",29212,2847,"Republican"
"04464",29643,684,"Republican"
"04468",34881,9521,"Republican"
"04469",NA,2702,"Republican"
"04471",28250,609,"Republican"
"04472",55625,2144,"Republican"
"04473",37528,7660,"Republican"
"04474",63321,3733,"Republican"
"04475",35625,418,"Republican"
"04476",38750,1259,"Republican"
"04478",33750,316,"Republican"
"04479",27891,1343,"Republican"
"04481",44141,559,"Republican"
"04485",45500,233,"Republican"
"04487",28702,964,"Republican"
"04488",53856,1202,"Republican"
"04489",85694,197,"Republican"
"04490",40625,273,"Republican"
"04491",20750,140,"Republican"
"04492",27273,166,"Republican"
"04493",43795,1967,"Republican"
"04495",34444,407,"Republican"
"04496",55438,3757,"Republican"
"04497",31875,389,"Republican"
"04530",46367,10818,"Democratic"
"04535",55208,709,"Democratic"
"04537",53621,2073,"Democratic"
"04538",45841,2080,"Democratic"
"04539",56786,1168,"Democratic"
"04541",88250,80,"Democratic"
"04543",43341,2218,"Democratic"
"04544",57279,724,"Democratic"
"04547",48750,1152,"Democratic"
"04548",50446,1042,"Democratic"
"04551",53594,806,"Democratic"
"04553",49539,1752,"Democratic"
"04554",50682,710,"Democratic"
"04555",57188,1643,"Democratic"
"04556",56313,1249,"Democratic"
"04558",21979,308,"Democratic"
"04562",67768,2216,"Democratic"
"04563",46250,1534,"Democratic"
"04564",63207,489,"Democratic"
"04568",58750,391,"Democratic"
"04570",NA,2,"Democratic"
"04571",61667,323,"Democratic"
"04572",45360,5075,"Democratic"
"04573",49712,501,"Democratic"
"04574",44250,1510,"Democratic"
"04575",230208,85,"Democratic"
"04576",47250,604,"Democratic"
"04578",46506,4450,"Democratic"
"04579",61658,3072,"Democratic"
"04605",48880,12974,"Republican"
"04606",44464,1272,"Republican"
"04607",46016,1182,"Republican"
"04609",57125,5222,"Republican"
"04611",32500,508,"Republican"
"04612",39097,589,"Republican"
"04613",50000,183,"Republican"
"04614",37763,2579,"Republican"
"04616",48846,824,"Republican"
"04617",56563,811,"Republican"
"04619",33144,3121,"Republican"
"04622",40104,1412,"Republican"
"04623",40469,1054,"Republican"
"04624",36607,184,"Republican"
"04625",19583,47,"Republican"
"04626",45313,507,"Republican"
"04627",39531,1636,"Republican"
"04628",37250,703,"Republican"
"04629",30984,107,"Republican"
"04630",43824,1398,"Republican"
"04631",31354,1331,"Republican"
"04634",43297,1923,"Republican"
"04635",61500,61,"Republican"
"04637",31125,136,"Republican"
"04640",41964,2261,"Republican"
"04642",68750,123,"Republican"
"04643",41750,1018,"Republican"
"04644",NA,13,"Republican"
"04645",36250,73,"Democratic"
"04646",52188,94,"Republican"
"04648",31875,580,"Republican"
"04649",34444,1370,"Republican"
"04650",37250,235,"Republican"
"04652",32670,1690,"Republican"
"04653",38500,490,"Republican"
"04654",38093,3424,"Republican"
"04655",42284,1119,"Republican"
"04657",43750,363,"Republican"
"04658",33458,1353,"Republican"
"04660",60967,1309,"Republican"
"04662",51250,488,"Republican"
"04664",46607,1238,"Republican"
"04666",37426,1172,"Republican"
"04667",34398,1638,"Republican"
"04668",28438,1680,"Republican"
"04669",61250,204,"Republican"
"04671",44911,576,"Republican"
"04673",46071,112,"Republican"
"04674",40662,484,"Republican"
"04675",85313,253,"Republican"
"04676",36125,1088,"Republican"
"04677",47500,274,"Republican"
"04679",34722,1767,"Republican"
"04680",37159,1131,"Republican"
"04681",37500,1043,"Republican"
"04683",NA,104,"Republican"
"04684",47212,1466,"Republican"
"04685",51875,332,"Republican"
"04686",36964,114,"Republican"
"04691",53152,441,"Republican"
"04693",38042,516,"Republican"
"04694",46419,2376,"Republican"
"04730",37729,9992,"Republican"
"04732",36250,1670,"Republican"
"04733",40875,221,"Republican"
"04734",45885,800,"Republican"
"04735",34688,617,"Republican"
"04736",39811,9876,"Republican"
"04739",33631,1112,"Republican"
"04740",34769,1287,"Republican"
"04741",NA,3,"Republican"
"04742",32225,3496,"Republican"
"04743",37182,4676,"Republican"
"04745",45536,1082,"Republican"
"04746",34265,470,"Republican"
"04747",39048,1337,"Republican"
"04750",34468,2603,"Republican"
"04756",36484,3344,"Republican"
"04757",50929,2870,"Republican"
"04758",38017,1498,"Republican"
"04760",40192,795,"Republican"
"04761",39250,529,"Republican"
"04762",47321,602,"Republican"
"04763",34479,726,"Republican"
"04764",38125,66,"Republican"
"04765",37313,1262,"Republican"
"04766",48571,386,"Republican"
"04768",43125,400,"Republican"
"04769",37134,9692,"Republican"
"04772",36042,762,"Republican"
"04773",36369,723,"Republican"
"04774",25795,730,"Republican"
"04776",37500,925,"Republican"
"04777",32500,422,"Republican"
"04779",52375,398,"Republican"
"04780",43864,808,"Republican"
"04781",41719,560,"Republican"
"04783",37500,426,"Republican"
"04785",26912,2504,"Republican"
"04786",42417,1970,"Republican"
"04787",42500,544,"Republican"
"04841",37549,7297,"Democratic"
"04843",55452,4851,"Democratic"
"04847",54583,1536,"Democratic"
"04848",56184,566,"Republican"
"04849",48274,3684,"Republican"
"04851",50417,75,"Democratic"
"04852",7000,69,"Democratic"
"04853",65000,354,"Democratic"
"04854",62750,1580,"Democratic"
"04855",50469,307,"Democratic"
"04856",60556,3330,"Democratic"
"04858",55104,1533,"Democratic"
"04859",45000,724,"Democratic"
"04860",53333,1591,"Democratic"
"04861",47601,2781,"Democratic"
"04862",52155,3592,"Democratic"
"04863",56563,1165,"Democratic"
"04864",58763,4751,"Democratic"
"04901",38182,26248,"Bipartisan"
"04910",47879,2041,"Republican"
"04911",34228,2136,"Republican"
"04912",34896,1048,"Republican"
"04915",33925,8806,"Republican"
"04917",59766,2849,"Republican"
"04918",31063,349,"Republican"
"04920",29028,1713,"Republican"
"04921",32917,1593,"Republican"
"04922",30078,1164,"Republican"
"04923",32847,482,"Republican"
"04924",43018,2275,"Republican"
"04925",44375,75,"Republican"
"04926",NA,52,"Democratic"
"04927",41146,3486,"Republican"
"04928",42917,2198,"Republican"
"04929",42692,837,"Republican"
"04930",40110,4295,"Republican"
"04932",52813,1181,"Republican"
"04933",NA,65,"Republican"
"04936",42500,261,"Republican"
"04937",46603,6645,"Republican"
"04938",38231,9869,"Republican"
"04939",40375,1105,"Republican"
"04940",NA,118,"Republican"
"04941",37396,1751,"Republican"
"04942",28594,1326,"Republican"
"04943",32552,1792,"Republican"
"04944",NA,42,"Republican"
"04945",40300,1242,"Republican"
"04947",48333,1852,"Republican"
"04949",39444,913,"Republican"
"04950",37750,4855,"Republican"
"04951",44000,906,"Republican"
"04952",45694,1829,"Republican"
"04953",36175,3228,"Republican"
"04955",43259,1362,"Republican"
"04956",36875,760,"Republican"
"04957",44618,4265,"Republican"
"04958",32262,1954,"Republican"
"04961",35474,972,"Republican"
"04962",20179,125,"Democratic"
"04963",56994,7238,"Republican"
"04964",44625,221,"Republican"
"04965",39012,1976,"Republican"
"04966",44020,1682,"Republican"
"04967",42847,4230,"Republican"
"04969",49632,1362,"Republican"
"04970",43750,1620,"Republican"
"04971",43393,2005,"Republican"
"04973",42500,1389,"Republican"
"04974",32050,2611,"Republican"
"04975",NA,48,"Republican"
"04976",36512,9903,"Republican"
"04978",54231,799,"Republican"
"04979",39130,1064,"Republican"
"04981",51719,2316,"Republican"
"04982",37813,630,"Republican"
"04983",37694,1752,"Republican"
"04984",43036,523,"Republican"
"04985",59583,114,"Republican"
"04986",39612,1721,"Republican"
"04987",37250,1030,"Republican"
"04988",38333,2134,"Republican"
"04989",48508,4215,"Democratic"
"04992",6901,103,"Republican"
"05001",54327,9123,NA
"05031",58194,218,NA
"05032",57478,2664,NA
"05033",43021,2744,NA
"05034",75625,310,NA
"05035",48929,638,NA
"05036",66875,1037,NA
"05037",70583,560,NA
"05038",53583,1230,NA
"05039",60750,1110,NA
"05040",55078,471,NA
"05041",45833,354,NA
"05042",46875,605,NA
"05043",80417,937,NA
"05045",61875,1758,NA
"05046",45685,1139,NA
"05048",62438,2429,NA
"05050",14926,146,NA
"05051",47950,1549,NA
"05052",51224,348,NA
"05053",70227,332,NA
"05055",95170,3363,NA
"05056",63250,567,NA
"05058",55417,346,NA
"05059",49740,874,NA
"05060",44869,4415,NA
"05061",61645,1679,NA
"05062",58021,702,NA
"05065",56731,1064,NA
"05067",67679,258,NA
"05068",38894,3125,NA
"05069",62708,555,NA
"05070",64583,484,NA
"05071",143625,324,NA
"05072",60000,526,NA
"05075",91563,1113,NA
"05076",47750,412,NA
"05077",58929,1215,NA
"05079",45216,730,NA
"05081",35139,550,NA
"05083",33750,151,NA
"05084",46957,140,NA
"05086",43920,793,NA
"05089",46097,4979,NA
"05091",75000,3288,NA
"05101",34270,4643,NA
